"resp.id","ques","alt","anchor_1","anchor_2","anchor_3","anchor_4","zemlja","dob","best_choice","worst_choice"
10,1,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",1,2,1,2,"Bosna i Hercegovina","više od 50 godina",0,0
10,1,"slane kiflice i peciva s punjenjem (šunka, sir…)",1,2,1,2,"Bosna i Hercegovina","više od 50 godina",0,1
10,2,"lijepo motanje i preklapanje tijesta (pogaèe, pletenice, ružice…)",1,2,1,2,"Bosna i Hercegovina","više od 50 godina",1,0
10,2,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,2,1,2,"Bosna i Hercegovina","više od 50 godina",0,0
10,2,"slane pogaèe s punjenjem (meso, povræe…)",1,2,1,2,"Bosna i Hercegovina","više od 50 godina",0,1
10,3,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,2,1,2,"Bosna i Hercegovina","više od 50 godina",0,1
10,3,"kruh (sve vrste) i pogaèe bez punjenja",1,2,1,2,"Bosna i Hercegovina","više od 50 godina",1,0
10,3,"posebni blagdanski kolaèi (pinca, panettone, stollen…)",1,2,1,2,"Bosna i Hercegovina","više od 50 godina",0,0
10,4,"slatke kiflice i peciva s punjenjem (pekmez, Nutella…)",1,2,1,2,"Bosna i Hercegovina","više od 50 godina",0,0
10,4,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",1,2,1,2,"Bosna i Hercegovina","više od 50 godina",1,0
10,4,"slane kiflice i peciva s punjenjem (šunka, sir…)",1,2,1,2,"Bosna i Hercegovina","više od 50 godina",0,1
10,5,"kolaèi s punjenjem (orahnjaèa, makovnjaèa, žarbo…)",1,2,1,2,"Bosna i Hercegovina","više od 50 godina",0,0
10,5,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",1,2,1,2,"Bosna i Hercegovina","više od 50 godina",1,0
10,5,"lisnato dizano tijesto (salenjaci, kroasani, vijenci…)",1,2,1,2,"Bosna i Hercegovina","više od 50 godina",0,1
10,6,"mala peciva bez punjenja (kiflice, kajzerice, žemlje…)",1,2,1,2,"Bosna i Hercegovina","više od 50 godina",0,0
